id,symbol,side,strategy,entry_price,exit_price,quantity,profit_loss,profit_loss_percent,stop_loss_price,take_profit_price,status,is_paper_trade,opened_at,closed_at,exit_reason,symbol,direction,regime,ensemble_confidence,regime_boost,agreeing_strategies_count,disagreeing_strategies_count,sentiment_value,sentiment_bias,funding_rate,funding_bias,kelly_fraction,stop_distance_pct,risk_reward_ratio,portfolio_drawdown_at_entry,open_positions_at_entry,hft_mode,raw_conditions
453,ETH/USDT,BUY,Bollinger Bands,1924.47,1913.11,0.875252,-13.3017,-0.7897,1913.77058517,1939.2325659,closed,1,2026-02-27 18:13:32.689238,2026-02-27 19:09:55.868888,stop_loss,ETH/USDT,BUY,trending_down,1.0,1.0,1,0,13,BUY_ONLY,-0.00011061,BULLISH_FOR_LONGS,0.005,0.556,1.38,6.02,2,True,['lower_band_bounce']
454,DOGE/USDT,BUY,Bollinger Bands,0.09336,0.09357,18041.932343,0.4162,0.0247,0.0926933,0.09353225,closed,1,2026-02-27 18:13:32.702851,2026-02-27 18:16:27.298416,take_profit,DOGE/USDT,BUY,ranging,0.8699,1.2,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.7141,0.258,6.02,3,True,['lower_band_bounce']
455,DOGE/USDT,BUY,MACD Momentum + EMA Scalping,0.09357,0.09329,18025.421491,-8.4153,-0.4989,0.09329664,0.0941026,closed,1,2026-02-27 18:16:32.682229,2026-02-27 18:25:17.683629,stop_loss,DOGE/USDT,BUY,ranging,0.5566,1.0,2,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.2921,1.948,5.9,3,True,"['bullish_crossover', 'bullish_ema_crossover']"
456,DOGE/USDT,BUY,RSI Mean Reversion + Bollinger Bands,0.09328,0.0935,18023.487284,0.5987,0.0356,0.09359836,0.0940317,closed,1,2026-02-27 18:25:54.194462,2026-02-27 18:47:04.495655,trailing_stop,DOGE/USDT,BUY,high_volatility,0.8934,0.75,2,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6698,1.203,6.2,3,True,"['oversold_recovery', 'lower_band_bounce']"
457,DOGE/USDT,BUY,Bollinger Bands,0.09342,0.09294,18012.055002,-12.0025,-0.7133,0.09294044,0.09378058,closed,1,2026-02-27 18:51:38.359160,2026-02-27 19:09:56.044356,stop_loss,DOGE/USDT,BUY,trending_down,0.7249,1.0,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5133,0.752,6.12,2,True,['lower_band_bounce']
458,XRP/USDT,BUY,MACD Momentum,1.3583,1.3495,1239.068904,-14.259,-0.8472,1.3501502,1.37459959,closed,1,2026-02-27 18:53:44.256300,2026-02-27 19:08:53.568880,stop_loss,XRP/USDT,BUY,ranging,0.7141,1.0,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6,2.0,6.1,3,True,['bullish_crossover']
459,BNB/USDT,BUY,MACD Momentum,607.95,610.99,2.753822,5.0149,0.2995,611.01145,615.2454,closed,1,2026-02-27 19:10:09.801012,2026-02-27 21:42:29.051214,trailing_stop,BNB/USDT,BUY,high_volatility,0.875,0.7,1,0,13,BUY_ONLY,0.0,NEUTRAL,0.005,0.6,2.0,6.59,1,True,['bullish_crossover']
460,XRP/USDT,BUY,Bollinger Bands,1.3502,1.355,1240.932297,2.5995,0.1551,1.34133042,1.35471438,closed,1,2026-02-27 19:15:18.185525,2026-02-27 20:04:25.170758,take_profit,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6569,0.509,6.52,2,True,['lower_band_bounce']
461,DOGE/USDT,BUY,MACD Momentum,0.09322,0.09264,17984.502246,-13.7736,-0.8216,0.09266068,0.09433864,closed,1,2026-02-27 19:23:33.134325,2026-02-27 22:22:58.129110,stop_loss,DOGE/USDT,BUY,ranging,0.4761,1.0,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6,2.0,6.46,3,True,['bullish_crossover']
462,XRP/USDT,BUY,Bollinger Bands,1.3542,1.3455,1240.283941,-14.1389,-0.8418,1.34618187,1.36240267,closed,1,2026-02-27 20:22:22.753515,2026-02-27 22:30:14.418975,stop_loss,XRP/USDT,BUY,low_volatility,0.7249,1.0,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5921,1.023,6.29,3,True,['lower_band_bounce']
463,BTC/USDT,BUY,EMA Scalping,65471.25,64943.61,0.025554,-16.8159,-1.0051,65347.54386855,65703.19899645,closed,1,2026-02-27 21:57:48.539989,2026-02-27 22:34:54.471844,stop_loss,BTC/USDT,BUY,high_volatility,0.497,0.7,1,0,13,BUY_ONLY,4.869e-05,NEUTRAL,0.005,0.1889,1.875,6.66,2,True,['bullish_ema_crossover']
464,DOGE/USDT,BUY,MACD Momentum,0.09269,0.09213,18013.960971,-13.4172,-0.8036,0.09213386,0.09380228,closed,1,2026-02-27 22:28:40.535370,2026-02-27 22:34:54.532926,stop_loss,DOGE/USDT,BUY,low_volatility,0.8615,1.0,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6,2.0,6.84,2,True,['bullish_crossover']
465,BTC/USDT,BUY,EMA Scalping,65404.47,65627.73,0.025422,2.3446,0.141,65292.54461875,65614.33008986,closed,1,2026-02-27 22:41:57.977280,2026-02-27 22:46:18.982280,take_profit,BTC/USDT,BUY,ranging,0.6438,1.0,1,0,13,BUY_ONLY,5.044e-05,NEUTRAL,0.005,0.1711,1.875,7.23,0,True,['bullish_ema_crossover']
466,XRP/USDT,BUY,Bollinger Bands,1.3499,1.3575,1231.874397,6.0271,0.3624,1.3534275,1.3569901,closed,1,2026-02-27 22:43:02.396942,2026-02-28 00:04:09.014758,take_profit,XRP/USDT,BUY,trending_down,0.7249,1.0,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5589,0.94,7.22,1,True,['lower_band_bounce']
467,BNB/USDT,BUY,Bollinger Bands,611.57,613.0,2.721092,0.559,0.0336,613.2547,615.38815445,closed,1,2026-02-27 22:46:22.204960,2026-02-28 01:31:19.646498,trailing_stop,BNB/USDT,BUY,ranging,0.9,1.2,1,0,13,BUY_ONLY,0.0,NEUTRAL,0.005,0.5551,1.125,7.15,1,True,['lower_band_bounce']
468,SOL/USDT,BUY,EMA Scalping,81.53,81.4,20.415512,-5.9803,-0.3593,81.40435015,81.76559346,closed,1,2026-02-27 22:47:11.651124,2026-02-27 22:48:23.193213,stop_loss,SOL/USDT,BUY,ranging,0.6838,1.0,1,0,13,BUY_ONLY,1.379e-05,NEUTRAL,0.005,0.1541,1.875,7.14,2,True,['bullish_ema_crossover']
469,DOGE/USDT,BUY,Bollinger Bands,0.09331,0.09362,17843.120936,2.196,0.1319,0.09281228,0.09360167,closed,1,2026-02-27 23:40:36.090610,2026-02-28 00:12:27.208764,take_profit,DOGE/USDT,BUY,trending_down,0.7249,1.0,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5334,0.586,7.11,2,True,['lower_band_bounce']
470,SOL/USDT,BUY,EMA Scalping,82.05,81.96,20.291849,-5.1543,-0.3096,81.96213385,82.21474905,closed,1,2026-02-27 23:53:57.966083,2026-02-27 23:55:50.711985,stop_loss,SOL/USDT,BUY,low_volatility,0.7274,1.15,1,0,13,BUY_ONLY,9.31e-06,NEUTRAL,0.005,0.1071,1.875,7.11,3,True,['bullish_ema_crossover']
471,SOL/USDT,BUY,Bollinger Bands,81.88,81.31,20.32054,-14.8988,-0.8954,81.44187734,82.28130414,closed,1,2026-02-27 23:57:04.546537,2026-02-28 04:30:54.341771,stop_loss,SOL/USDT,BUY,ranging,0.9,1.2,1,0,13,BUY_ONLY,6.24e-06,NEUTRAL,0.005,0.5351,0.916,7.17,3,True,['lower_band_bounce']
472,XRP/USDT,BUY,Bollinger Bands,1.3575,1.365,1225.534872,5.855,0.3519,1.360905,1.36459766,closed,1,2026-02-28 00:04:17.519165,2026-02-28 01:04:50.952513,take_profit,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,13,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5376,0.973,7.18,3,True,['lower_band_bounce']
473,DOGE/USDT,BUY,Bollinger Bands,0.09341,0.0936,17792.714427,0.0532,0.0032,0.09289486,0.09358446,closed,1,2026-02-28 00:29:03.550018,2026-02-28 00:41:30.106310,take_profit,DOGE/USDT,BUY,low_volatility,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5515,0.339,7.27,3,True,['lower_band_bounce']
474,DOGE/USDT,BUY,Bollinger Bands,0.09365,0.09288,17785.372256,-17.0122,-1.0214,0.09299414,0.0940358,closed,1,2026-02-28 00:43:37.266039,2026-02-28 04:30:54.356202,stop_loss,DOGE/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.7003,0.588,7.07,3,True,['lower_band_bounce']
475,XRP/USDT,BUY,Bollinger Bands,1.365,1.3574,1221.316796,-12.6069,-0.7562,1.35782762,1.37030062,closed,1,2026-02-28 01:05:08.368482,2026-02-28 01:31:49.905505,stop_loss,XRP/USDT,BUY,trending_down,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5254,0.739,6.99,3,True,['lower_band_bounce']
476,BNB/USDT,BUY,EMA Scalping,612.95,612.29,2.708947,-5.107,-0.3076,612.30364703,614.16191182,closed,1,2026-02-28 01:35:51.673511,2026-02-28 01:42:44.191614,stop_loss,BNB/USDT,BUY,low_volatility,0.7231,1.15,1,0,11,BUY_ONLY,0.0,NEUTRAL,0.005,0.1054,1.875,7.36,2,True,['bullish_ema_crossover']
477,ETH/USDT,BUY,MACD Momentum + EMA Scalping,1926.48,1920.1,0.861093,-8.806,-0.5308,1920.28905407,1938.59400571,closed,1,2026-02-28 01:44:03.045416,2026-02-28 04:30:24.327069,stop_loss,ETH/USDT,BUY,ranging,0.5251,1.0,2,0,11,BUY_ONLY,-8.321e-05,NEUTRAL,0.005,0.3214,1.957,7.45,2,True,"['bullish_crossover', 'bullish_ema_crossover']"
478,XRP/USDT,BUY,Bollinger Bands,1.3581,1.3584,1221.113284,-2.9508,-0.1779,1.34745087,1.35812093,closed,1,2026-02-28 02:01:42.205639,2026-02-28 02:05:02.757496,take_profit,XRP/USDT,BUY,ranging,0.8699,1.2,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.7841,0.002,7.47,3,True,['lower_band_bounce']
479,XRP/USDT,BUY,MACD Momentum + EMA Scalping,1.3599,1.3562,1221.192157,-7.8353,-0.4718,1.3571764,1.36514984,closed,1,2026-02-28 02:18:13.791399,2026-02-28 03:36:24.806067,stop_loss,XRP/USDT,BUY,low_volatility,0.6227,1.075,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.2003,1.928,7.35,3,True,"['bullish_crossover', 'bullish_ema_crossover']"
480,XRP/USDT,BUY,Bollinger Bands,1.3553,1.3452,1221.371267,-15.6342,-0.9445,1.34589988,1.35885444,closed,1,2026-02-28 03:43:52.799550,2026-02-28 06:16:14.961928,stop_loss,XRP/USDT,BUY,ranging,1.0,1.2,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6936,0.378,7.65,3,True,['lower_band_bounce']
481,ETH/USDT,BUY,Bollinger Bands,1924.86,1913.44,0.857164,-13.0789,-0.7927,1913.91087738,1942.53534357,closed,1,2026-02-28 04:36:13.398335,2026-02-28 06:14:40.869282,stop_loss,ETH/USDT,BUY,trending_down,0.75,1.0,1,0,11,BUY_ONLY,-6.609e-05,NEUTRAL,0.005,0.5688,1.614,7.95,1,True,['lower_band_bounce']
482,SOL/USDT,BUY,RSI Mean Reversion + Bollinger Bands,81.62,80.98,18.456982,-14.8136,-0.9833,80.98961171,81.80005624,closed,1,2026-02-28 04:36:13.739783,2026-02-28 06:16:15.079783,stop_loss,SOL/USDT,BUY,ranging,0.9553,1.2,2,0,11,BUY_ONLY,-0.00015418,BULLISH_FOR_LONGS,0.005,0.7723,0.286,7.95,2,True,"['oversold_recovery', 'lower_band_bounce']"
483,DOGE/USDT,BUY,Bollinger Bands,0.09312,0.09264,17722.14408,-11.7987,-0.7149,0.092647,0.09371302,closed,1,2026-02-28 04:38:17.081790,2026-02-28 05:35:13.879674,stop_loss,DOGE/USDT,BUY,low_volatility,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5079,1.254,7.93,3,True,['lower_band_bounce']
484,DOGE/USDT,BUY,Bollinger Bands,0.09261,0.09192,17758.875919,-15.5307,-0.9443,0.0920247,0.0929078,closed,1,2026-02-28 05:44:39.445711,2026-02-28 06:16:45.251099,stop_loss,DOGE/USDT,BUY,low_volatility,1.0,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.632,0.509,8.24,3,True,['lower_band_bounce']
485,ETH/USDT,BUY,MACD Momentum,1902.08,1887.67,0.716714,-13.044,-0.9568,1890.66752,1924.90496,closed,1,2026-02-28 06:16:48.110763,2026-02-28 06:18:19.331644,stop_loss,ETH/USDT,BUY,low_volatility,0.6712,1.0,1,0,11,BUY_ONLY,-5.845e-05,NEUTRAL,0.005,0.6,2.0,8.73,0,True,['bullish_crossover']
486,SOL/USDT,BUY,EMA Scalping,80.48,79.94,20.324969,-14.236,-0.8703,80.35164147,80.72067223,closed,1,2026-02-28 06:17:48.332729,2026-02-28 06:18:19.512381,stop_loss,SOL/USDT,BUY,ranging,0.7131,1.0,1,0,11,BUY_ONLY,-0.00016085,BULLISH_FOR_LONGS,0.005,0.1595,1.875,8.74,1,True,['bullish_ema_crossover']
487,SOL/USDT,BUY,EMA Scalping,79.94,79.49,20.395798,-12.4298,-0.7624,79.81250272,80.17905738,closed,1,2026-02-28 06:18:20.964997,2026-02-28 06:18:51.584067,stop_loss,SOL/USDT,BUY,ranging,0.7137,1.0,1,0,11,BUY_ONLY,-0.0001623,BULLISH_FOR_LONGS,0.005,0.1595,1.875,9.03,0,True,['bullish_ema_crossover']
488,BTC/USDT,BUY,EMA Scalping,64808.01,64998.18,0.02512,1.5163,0.0931,64709.61022699,64992.50957441,closed,1,2026-02-28 06:19:49.002091,2026-02-28 06:20:55.681799,take_profit,BTC/USDT,BUY,ranging,0.655,1.0,1,0,11,BUY_ONLY,2.156e-05,NEUTRAL,0.005,0.1518,1.875,9.17,0,True,['bullish_ema_crossover']
489,ETH/USDT,BUY,Bollinger Bands,1896.9,1903.37,0.544575,1.4539,0.1407,1881.9501484,1898.7239285,closed,1,2026-02-28 06:20:59.024796,2026-02-28 06:21:57.858281,take_profit,ETH/USDT,BUY,ranging,0.9,1.2,1,0,11,BUY_ONLY,-6.407e-05,NEUTRAL,0.005,0.7881,0.122,9.16,0,True,['lower_band_bounce']
490,BTC/USDT,BUY,Bollinger Bands,65045.34,64684.95,0.023265,-11.4026,-0.7535,64695.34173995,65241.57143808,closed,1,2026-02-28 06:24:00.206699,2026-02-28 06:27:40.133884,stop_loss,BTC/USDT,BUY,ranging,0.9,1.2,1,0,11,BUY_ONLY,2.367e-05,NEUTRAL,0.005,0.5381,0.561,9.14,0,True,['lower_band_bounce']
491,DOGE/USDT,BUY,Bollinger Bands,0.09077,0.09025,15717.229753,-11.0181,-0.7723,0.0902524,0.09107206,closed,1,2026-02-28 06:27:13.939012,2026-02-28 06:31:50.296425,stop_loss,DOGE/USDT,BUY,high_volatility,0.9666,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5702,0.584,9.22,1,True,['lower_band_bounce']
492,DOGE/USDT,BUY,Bollinger Bands,0.08944,0.08954,10075.86914,-0.7958,-0.0883,0.08863408,0.08951281,closed,1,2026-02-28 06:37:22.817736,2026-02-28 06:39:36.634116,take_profit,DOGE/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.9011,0.09,9.39,0,True,['lower_band_bounce']
493,BTC/USDT,BUY,Bollinger Bands,63608.73,63880.11,0.020068,2.8876,0.2262,63204.25779562,63795.95590133,closed,1,2026-02-28 06:38:24.430134,2026-02-28 06:39:36.692239,take_profit,BTC/USDT,BUY,ranging,0.9,1.2,1,0,11,BUY_ONLY,6.08e-06,NEUTRAL,0.005,0.6359,0.463,9.43,1,True,['lower_band_bounce']
494,XRP/USDT,BUY,MACD Momentum + EMA Scalping,1.3101,1.3235,1239.155165,13.3412,0.8218,1.3195295,1.31842743,closed,1,2026-02-28 06:38:24.442208,2026-02-28 06:41:08.852889,take_profit,XRP/USDT,BUY,ranging,0.5506,1.0,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.3245,1.959,9.43,2,True,"['bullish_crossover', 'bullish_ema_crossover']"
495,BTC/USDT,BUY,EMA Scalping,63772.92,63966.02,0.025515,1.6677,0.1025,63670.48723758,63964.98142952,closed,1,2026-02-28 06:42:31.754761,2026-02-28 06:42:42.911211,take_profit,BTC/USDT,BUY,ranging,0.6762,1.0,1,0,11,BUY_ONLY,4.24e-06,NEUTRAL,0.005,0.1606,1.875,9.22,0,True,['bullish_ema_crossover']
496,BTC/USDT,BUY,EMA Scalping,63966.02,63841.26,0.025443,-6.4261,-0.3948,63863.27707825,64158.66297828,closed,1,2026-02-28 06:42:47.938882,2026-02-28 06:46:21.049785,stop_loss,BTC/USDT,BUY,ranging,0.6762,1.0,1,0,11,BUY_ONLY,4.24e-06,NEUTRAL,0.005,0.1606,1.875,9.2,0,True,['bullish_ema_crossover']
497,ETH/USDT,BUY,Bollinger Bands,1860.97,1849.67,0.795132,-11.9354,-0.8066,1850.74402036,1876.5590297,closed,1,2026-02-28 06:46:21.360402,2026-02-28 06:55:41.430450,stop_loss,ETH/USDT,BUY,high_volatility,0.6,0.8,1,0,11,BUY_ONLY,-7.277e-05,NEUTRAL,0.005,0.5495,1.524,9.27,0,True,['lower_band_bounce']
498,DOGE/USDT,BUY,Bollinger Bands,0.08973,0.08915,16777.752804,-12.7323,-0.8457,0.08924537,0.0901983,closed,1,2026-02-28 06:46:42.649883,2026-02-28 06:49:59.361156,stop_loss,DOGE/USDT,BUY,trending_down,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5401,0.966,9.27,1,True,['lower_band_bounce']
499,BTC/USDT,BUY,Bollinger Bands,63249.67,63557.65,0.019425,3.5193,0.2864,62832.35387934,63557.5647759,closed,1,2026-02-28 06:59:57.971686,2026-02-28 07:04:29.670174,take_profit,BTC/USDT,BUY,trending_down,0.75,1.0,1,0,11,BUY_ONLY,-1.187e-05,NEUTRAL,0.005,0.6598,0.738,9.55,0,True,['lower_band_bounce']
500,SOL/USDT,BUY,Bollinger Bands,78.17,78.35,18.829445,0.4421,0.03,78.3642,78.8129507,closed,1,2026-02-28 07:04:33.138462,2026-02-28 07:10:12.002649,trailing_stop,SOL/USDT,BUY,trending_down,1.0,1.0,1,0,11,BUY_ONLY,-0.0001846,BULLISH_FOR_LONGS,0.005,0.551,1.493,9.51,0,True,['lower_band_bounce']
501,ETH/USDT,BUY,RSI Mean Reversion + Bollinger Bands,1852.69,1861.03,0.538689,2.4921,0.2497,1837.64185564,1860.96185753,closed,1,2026-02-28 07:06:06.708463,2026-02-28 07:07:37.738844,take_profit,ETH/USDT,BUY,high_volatility,0.5588,0.75,2,0,11,BUY_ONLY,-8.39e-05,NEUTRAL,0.005,0.8122,0.55,9.55,1,True,"['oversold_recovery', 'lower_band_bounce']"
502,ETH/USDT,BUY,EMA Scalping,1861.51,1856.92,0.872458,-7.2488,-0.4463,1858.16091961,1867.78952574,closed,1,2026-02-28 07:08:12.368090,2026-02-28 07:10:12.037763,stop_loss,ETH/USDT,BUY,trending_up,0.845,1.3,1,0,11,BUY_ONLY,-8.443e-05,NEUTRAL,0.005,0.1799,1.875,9.39,1,True,['bullish_ema_crossover']
503,BNB/USDT,BUY,Bollinger Bands,595.53,597.2,2.394549,1.1428,0.0801,592.14500249,597.00285222,closed,1,2026-02-28 07:10:16.219891,2026-02-28 07:16:26.304705,take_profit,BNB/USDT,BUY,low_volatility,0.75,1.0,1,0,11,BUY_ONLY,0.0,NEUTRAL,0.005,0.5684,0.435,9.55,0,True,['lower_band_bounce']
504,SOL/USDT,BUY,EMA Scalping,78.35,78.73,20.69059,4.6123,0.2845,78.23694921,78.56197023,closed,1,2026-02-28 07:10:21.625367,2026-02-28 07:13:50.204291,take_profit,SOL/USDT,BUY,trending_down,0.9568,1.3,1,0,11,BUY_ONLY,-0.00018488,BULLISH_FOR_LONGS,0.005,0.1443,1.875,9.55,1,True,['bullish_ema_crossover']
505,XRP/USDT,BUY,EMA Scalping,1.3096,1.3068,1237.864415,-6.7048,-0.4136,1.30730938,1.31389492,closed,1,2026-02-28 07:10:21.637171,2026-02-28 07:11:46.119069,stop_loss,XRP/USDT,BUY,ranging,0.6319,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1749,1.875,9.55,2,True,['bullish_ema_crossover']
506,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,78.43,78.69,15.039052,1.5472,0.1312,77.89109743,78.68933665,closed,1,2026-02-28 07:17:39.427056,2026-02-28 07:35:38.901091,take_profit,SOL/USDT,BUY,trending_down,1.0,1.1,3,0,11,BUY_ONLY,-0.00018849,BULLISH_FOR_LONGS,0.005,0.6871,0.481,9.57,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
507,DOGE/USDT,BUY,MACD Momentum + Bollinger Bands,0.08914,0.08927,11474.69622,-0.5555,-0.0543,0.08843404,0.08925273,closed,1,2026-02-28 07:20:46.118643,2026-02-28 07:34:06.793205,take_profit,DOGE/USDT,BUY,low_volatility,0.6483,1.0,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.792,0.16,9.61,1,True,"['bullish_crossover', 'lower_band_bounce']"
508,XRP/USDT,BUY,EMA Scalping,1.3019,1.3063,1243.599691,2.2283,0.1376,1.29970738,1.30601117,closed,1,2026-02-28 07:27:56.112926,2026-02-28 07:33:34.727612,take_profit,XRP/USDT,BUY,trending_up,0.8388,1.3,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1684,1.875,9.67,2,True,['bullish_ema_crossover']
509,ETH/USDT,BUY,RSI Mean Reversion + Bollinger Bands,1855.03,1871.1,0.655093,8.0864,0.6654,1865.4867,1868.30050385,closed,1,2026-02-28 07:28:57.416905,2026-02-28 07:38:45.191172,take_profit,ETH/USDT,BUY,trending_down,0.6389,1.0,2,0,11,BUY_ONLY,-9.231e-05,NEUTRAL,0.005,0.6664,1.073,9.64,3,True,"['oversold_recovery', 'lower_band_bounce']"
510,XRP/USDT,BUY,EMA Scalping,1.3063,1.3109,1241.048931,2.4608,0.1518,1.30390738,1.31078616,closed,1,2026-02-28 07:33:38.886253,2026-02-28 07:34:36.869648,take_profit,XRP/USDT,BUY,ranging,0.6077,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1832,1.875,9.55,3,True,['bullish_ema_crossover']
511,DOGE/USDT,BUY,EMA Scalping,0.0895,0.09025,18138.697246,10.3436,0.6372,0.08997925,0.08979333,closed,1,2026-02-28 07:38:20.632885,2026-02-28 07:39:17.244180,take_profit,DOGE/USDT,BUY,ranging,0.6875,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1748,1.875,9.43,1,True,['bullish_ema_crossover']
512,SOL/USDT,BUY,EMA Scalping,79.04,78.74,20.568591,-9.4159,-0.5792,78.88659406,79.32763615,closed,1,2026-02-28 07:46:32.456397,2026-02-28 07:49:39.496129,stop_loss,SOL/USDT,BUY,ranging,0.712,1.0,1,0,11,BUY_ONLY,-0.00019479,BULLISH_FOR_LONGS,0.005,0.1941,1.875,9.3,0,True,['bullish_ema_crossover']
513,SOL/USDT,BUY,Bollinger Bands,78.74,78.28,20.493946,-12.6452,-0.7836,78.34381995,79.13647099,closed,1,2026-02-28 07:49:43.241065,2026-02-28 08:15:06.347201,stop_loss,SOL/USDT,BUY,high_volatility,0.659,0.8,1,0,11,BUY_ONLY,-0.00019657,BULLISH_FOR_LONGS,0.005,0.5031,1.001,9.4,0,True,['lower_band_bounce']
514,XRP/USDT,BUY,MACD Momentum + EMA Scalping,1.3064,1.2997,1243.348173,-11.5707,-0.7123,1.30032787,1.31841903,closed,1,2026-02-28 07:55:55.880708,2026-02-28 08:01:05.803818,stop_loss,XRP/USDT,BUY,high_volatility,0.7102,0.7,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.4648,1.979,9.38,1,True,"['bullish_crossover', 'bullish_ema_crossover']"
515,BNB/USDT,BUY,Bollinger Bands,597.59,593.57,2.135616,-11.129,-0.872,593.78995568,599.51587182,closed,1,2026-02-28 07:59:02.994231,2026-02-28 08:14:34.325719,stop_loss,BNB/USDT,BUY,ranging,0.9,1.2,1,0,11,BUY_ONLY,0.0,NEUTRAL,0.005,0.6359,0.507,9.44,2,True,['lower_band_bounce']
516,BTC/USDT,BUY,Bollinger Bands,63714.13,64260.89,0.019361,8.1081,0.6573,64068.10733,64258.23399534,closed,1,2026-02-28 08:16:50.719138,2026-02-28 11:28:37.933805,take_profit,BTC/USDT,BUY,trending_down,0.75,1.0,1,0,11,BUY_ONLY,-3.971e-05,NEUTRAL,0.005,0.6553,1.303,9.8,0,True,['lower_band_bounce']
517,DOGE/USDT,BUY,MACD Momentum,0.08932,0.08873,15084.272072,-11.5855,-0.8599,0.08878408,0.09039184,closed,1,2026-02-28 08:16:51.042777,2026-02-28 08:32:15.064861,stop_loss,DOGE/USDT,BUY,ranging,0.7938,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6,2.0,9.8,1,True,['bullish_crossover']
518,XRP/USDT,BUY,Bollinger Bands,1.2948,1.2862,945.071725,-10.5668,-0.8635,1.28624929,1.30130732,closed,1,2026-02-28 08:26:12.033074,2026-02-28 08:56:37.752167,stop_loss,XRP/USDT,BUY,trending_down,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6604,0.761,9.83,2,True,['lower_band_bounce']
519,DOGE/USDT,BUY,Bollinger Bands,0.08914,0.08848,12590.593947,-10.5461,-0.9397,0.08849922,0.08956326,closed,1,2026-02-28 10:33:50.123149,2026-02-28 10:51:16.412223,stop_loss,DOGE/USDT,BUY,trending_down,1.0,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.7188,0.661,9.98,1,True,['lower_band_bounce']
